Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Customer_Segment,Year,Month,Month_Name,Quarter,Profit_Margin_Pct
ORD001837,2025-06-26,C0287,Mia Thompson,P006,Wireless Mouse,Electronics,West Midlands,Wolverhampton,3,47.6,0.0,142.8,72.39,70.41,Debit Card,Consumer,2025,6,Jun,Q2,49.30672268907562
ORD002536,2025-06-26,C0089,Amelia Jones,P004,Bluetooth Speaker,Electronics,East of England,Ipswich,1,89.65,0.0,89.65,47.44,42.21,Debit Card,Consumer,2025,6,Jun,Q2,47.08310094813162
ORD002565,2025-06-26,C0095,Sophia Jones,P021,Coffee Machine,Home Appliances,North West,Manchester,3,202.66,0.1,547.18,346.89,200.29,Credit Card,Consumer,2025,6,Jun,Q2,36.60404254541467
ORD002683,2025-06-26,C0125,Emily Wilson,P026,Blender,Home Appliances,London,London,1,66.78,0.0,66.78,33.5,33.28,Debit Card,Consumer,2025,6,Jun,Q2,49.83528002395927
ORD002981,2025-06-26,C0834,Sophie Wright,P015,Running Shoes,Sports,West Midlands,Birmingham,2,112.58,0.05,213.9,129.6,84.3,Debit Card,Consumer,2025,6,Jun,Q2,39.4109396914446
ORD003941,2025-06-26,C0914,Lily Wright,P016,Training Shoes,Sports,London,London,1,95.06,0.2,76.05,53.31,22.74,Bank Transfer,Consumer,2025,6,Jun,Q2,29.901380670611438
ORD004070,2025-06-26,C0503,Isabella White,P021,Coffee Machine,Home Appliances,London,London,1,201.02,0.0,201.02,115.75,85.27,Bank Transfer,Consumer,2025,6,Jun,Q2,42.41866480947169
ORD004106,2025-06-26,C0421,Mason Wilson,P002,Laptop Air 13,Electronics,South East,Reading,2,780.5,0.0,1561.0,1107.26,453.74,Credit Card,Consumer,2025,6,Jun,Q2,29.067264573991032
ORD005025,2025-06-26,C0796,Charlie Smith,P013,Filing Cabinet,Furniture,North East,Sunderland,1,137.5,0.0,137.5,79.88,57.62,PayPal,Consumer,2025,6,Jun,Q2,41.905454545454546
ORD005462,2025-06-26,C0280,Isabella Brown,P030,Smart Watch,Accessories,London,London,1,228.03,0.05,216.63,137.95,78.68,PayPal,Corporate,2025,6,Jun,Q2,36.319992614134705
ORD005509,2025-06-26,C0152,Muhammad Jones,P016,Training Shoes,Sports,North East,Middlesbrough,2,96.33,0.05,183.03,107.38,75.65,Debit Card,Consumer,2025,6,Jun,Q2,41.33202207288423
ORD006103,2025-06-26,C0152,Muhammad Jones,P012,Bookshelf,Furniture,London,London,1,183.54,0.0,183.54,104.89,78.65,Credit Card,Consumer,2025,6,Jun,Q2,42.85169445352513
ORD006200,2025-06-26,C0923,Liam Walker,P008,USB-C Hub,Electronics,London,London,2,57.23,0.2,91.57,58.82,32.75,Debit Card,Small Business,2025,6,Jun,Q2,35.764988533362455
ORD006628,2025-06-26,C0541,Freya Walker,P013,Filing Cabinet,Furniture,London,London,1,142.35,0.0,142.35,81.23,61.12,Credit Card,Consumer,2025,6,Jun,Q2,42.93642430628732
ORD006653,2025-06-26,C0208,Evie Thomas,P002,Laptop Air 13,Electronics,South East,Reading,6,838.27,0.1,4526.66,3331.32,1195.34,Credit Card,Small Business,2025,6,Jun,Q2,26.406666283750045
ORD006815,2025-06-26,C0959,Leo Taylor,P022,Air Fryer,Home Appliances,South West,Bristol,3,125.95,0.0,377.85,206.01,171.84,Debit Card,Consumer,2025,6,Jun,Q2,45.47836443032949
ORD007157,2025-06-26,C0155,Mia Brown,P023,Robot Vacuum,Home Appliances,South West,Bristol,1,353.81,0.0,353.81,220.47,133.34,Credit Card,Consumer,2025,6,Jun,Q2,37.686894095701085
ORD007180,2025-06-26,C0619,Isabella Davies,P015,Running Shoes,Sports,East Midlands,Nottingham,4,118.78,0.05,451.36,259.16,192.2,Debit Card,Corporate,2025,6,Jun,Q2,42.582417582417584
ORD007387,2025-06-26,C0851,Mason Clarke,P013,Filing Cabinet,Furniture,London,London,1,141.17,0.05,134.11,83.17,50.94,Credit Card,Small Business,2025,6,Jun,Q2,37.983744687197074
ORD007571,2025-06-26,C0905,Ethan Lewis,P013,Filing Cabinet,Furniture,London,London,1,137.09,0.05,130.24,82.64,47.6,Credit Card,Consumer,2025,6,Jun,Q2,36.547911547911546
ORD008554,2025-06-26,C0030,Oliver Walker,P002,Laptop Air 13,Electronics,London,London,2,798.55,0.1,1437.39,1145.46,291.93,Credit Card,Consumer,2025,6,Jun,Q2,20.309728048755034
ORD009114,2025-06-26,C0515,Grace Thompson,P007,4K Monitor,Electronics,Scotland,Aberdeen,1,397.16,0.05,377.3,247.02,130.28,Debit Card,Consumer,2025,6,Jun,Q2,34.529552080572486
ORD009984,2025-06-26,C0528,Ella Walker,P027,Backpack,Accessories,South East,Southampton,1,75.13,0.0,75.13,38.26,36.87,Credit Card,Consumer,2025,6,Jun,Q2,49.07493677625449
ORD010083,2025-06-26,C0731,Emily Davies,P016,Training Shoes,Sports,London,London,4,99.97,0.05,379.89,211.72,168.17,Debit Card,Corporate,2025,6,Jun,Q2,44.26807760141093
ORD010432,2025-06-26,C0861,Sophia Edwards,P021,Coffee Machine,Home Appliances,London,London,4,199.88,0.0,799.52,463.96,335.56,Credit Card,Consumer,2025,6,Jun,Q2,41.97018210926556
ORD010463,2025-06-26,C0707,Chloe Clarke,P020,Sports Backpack,Sports,Wales,Newport,2,57.14,0.1,102.85,63.94,38.91,Debit Card,Small Business,2025,6,Jun,Q2,37.83179387457462
ORD010780,2025-06-26,C0127,Sophia White,P020,Sports Backpack,Sports,West Midlands,Coventry,3,60.5,0.1,163.35,93.24,70.11,Credit Card,Small Business,2025,6,Jun,Q2,42.92011019283747
ORD010904,2025-06-26,C0614,Liam Brown,P017,Yoga Mat,Sports,East of England,Ipswich,1,38.81,0.0,38.81,18.43,20.38,Debit Card,Small Business,2025,6,Jun,Q2,52.5122391136305
ORD010953,2025-06-26,C0185,Sophia Thomas,P011,Desk Lamp,Furniture,East Midlands,Nottingham,3,71.27,0.05,203.12,95.19,107.93,Debit Card,Consumer,2025,6,Jun,Q2,53.13607719574635
ORD011581,2025-06-26,C0403,Thomas Walker,P007,4K Monitor,Electronics,South East,Brighton,1,399.25,0.05,379.29,250.37,128.92,Debit Card,Corporate,2025,6,Jun,Q2,33.98982309051121
ORD012016,2025-06-26,C0768,Grace Thomas,P007,4K Monitor,Electronics,North West,Liverpool,1,400.19,0.05,380.18,249.82,130.36,Debit Card,Consumer,2025,6,Jun,Q2,34.289020990057345
ORD012164,2025-06-26,C0671,Leo White,P030,Smart Watch,Accessories,East of England,Cambridge,3,217.76,0.15,555.29,409.26,146.03,Credit Card,Consumer,2025,6,Jun,Q2,26.29797042986548
ORD012253,2025-06-26,C0539,Emily Lewis,P002,Laptop Air 13,Electronics,Northern Ireland,Derry,1,789.68,0.0,789.68,567.52,222.16,Debit Card,Small Business,2025,6,Jun,Q2,28.132914598318308
ORD012431,2025-06-26,C0691,Noah Clarke,P015,Running Shoes,Sports,London,London,1,116.73,0.0,116.73,64.8,51.93,Credit Card,Consumer,2025,6,Jun,Q2,44.487278334618345
ORD013305,2025-06-26,C0446,Ella Jones,P023,Robot Vacuum,Home Appliances,West Midlands,Birmingham,4,342.47,0.1,1232.89,875.76,357.13,Credit Card,Consumer,2025,6,Jun,Q2,28.966898912311724
ORD013546,2025-06-26,C0161,Ethan Brown,P027,Backpack,Accessories,South West,Bristol,1,78.78,0.1,70.9,37.0,33.9,Credit Card,Consumer,2025,6,Jun,Q2,47.81382228490831
ORD013617,2025-06-26,C0749,Mia Evans,P014,Office Desk,Furniture,Yorkshire,Sheffield,1,327.94,0.15,278.75,195.46,83.29,Debit Card,Small Business,2025,6,Jun,Q2,29.879820627802694
ORD013880,2025-06-26,C0270,Grace Green,P007,4K Monitor,Electronics,West Midlands,Coventry,3,403.42,0.0,1210.26,766.35,443.91,Debit Card,Consumer,2025,6,Jun,Q2,36.6788954439542
ORD014156,2025-06-26,C0538,Freya Clarke,P010,Standing Desk,Furniture,Wales,Swansea,1,502.14,0.0,502.14,320.72,181.42,Credit Card,Consumer,2025,6,Jun,Q2,36.129366312183855
ORD014473,2025-06-26,C0925,Chloe Jones,P030,Smart Watch,Accessories,East Midlands,Nottingham,2,225.89,0.0,451.78,267.96,183.82,Debit Card,Small Business,2025,6,Jun,Q2,40.68794546017973
ORD014861,2025-06-26,C0438,Sophia Johnson,P012,Bookshelf,Furniture,North East,Middlesbrough,4,179.15,0.05,680.77,425.36,255.41,Credit Card,Corporate,2025,6,Jun,Q2,37.51781071433818
ORD015389,2025-06-26,C0989,Sophie White,P004,Bluetooth Speaker,Electronics,South East,Brighton,3,85.5,0.1,230.85,146.82,84.03,PayPal,Corporate,2025,6,Jun,Q2,36.40025990903184
ORD015398,2025-06-26,C0558,Ethan White,P013,Filing Cabinet,Furniture,South East,Oxford,2,147.12,0.05,279.53,162.18,117.35,Bank Transfer,Consumer,2025,6,Jun,Q2,41.98118269953136
ORD016349,2025-06-26,C0833,Ethan Hall,P006,Wireless Mouse,Electronics,West Midlands,Birmingham,2,47.48,0.05,90.21,47.72,42.49,Credit Card,Consumer,2025,6,Jun,Q2,47.10120829176367
ORD016421,2025-06-26,C0650,Grace Wilson,P029,Travel Bag,Accessories,London,London,1,108.76,0.05,103.32,51.58,51.74,Debit Card,Small Business,2025,6,Jun,Q2,50.07742934572204
ORD017115,2025-06-26,C0377,Grace Wilson,P004,Bluetooth Speaker,Electronics,Yorkshire,Sheffield,4,87.99,0.1,316.76,196.2,120.56,Debit Card,Consumer,2025,6,Jun,Q2,38.06036115671171
ORD017483,2025-06-26,C0767,Jack Brown,P021,Coffee Machine,Home Appliances,North West,Preston,3,204.4,0.0,613.2,349.38,263.82,PayPal,Small Business,2025,6,Jun,Q2,43.02348336594912
ORD018058,2025-06-26,C0898,Oliver Green,P017,Yoga Mat,Sports,London,London,6,38.78,0.0,232.68,110.76,121.92,Debit Card,Corporate,2025,6,Jun,Q2,52.39814337287262
ORD019190,2025-06-26,C0539,Emily Lewis,P024,Electric Kettle,Home Appliances,London,London,6,50.1,0.0,300.6,155.76,144.84,PayPal,Small Business,2025,6,Jun,Q2,48.18363273453093
ORD019749,2025-06-26,C0674,Ethan Green,P002,Laptop Air 13,Electronics,East of England,Norwich,2,805.54,0.0,1611.08,1120.42,490.66,PayPal,Consumer,2025,6,Jun,Q2,30.455346723936742
ORD000079,2025-06-27,C0786,Evie Wilson,P012,Bookshelf,Furniture,North West,Preston,1,175.27,0.05,166.51,102.5,64.01,Credit Card,Consumer,2025,6,Jun,Q2,38.44213560747103
ORD000387,2025-06-27,C0096,Oliver Jones,P013,Filing Cabinet,Furniture,Yorkshire,York,1,142.37,0.0,142.37,80.06,62.31,Debit Card,Small Business,2025,6,Jun,Q2,43.76624288824893
ORD000632,2025-06-27,C0079,Liam Brown,P022,Air Fryer,Home Appliances,North West,Preston,5,127.79,0.0,638.95,350.35,288.6,Debit Card,Small Business,2025,6,Jun,Q2,45.16785350966429
ORD000797,2025-06-27,C0029,Emily Jones,P015,Running Shoes,Sports,South East,Oxford,2,121.36,0.0,242.72,129.04,113.68,Credit Card,Consumer,2025,6,Jun,Q2,46.8358602504944
ORD001022,2025-06-27,C0784,Harry Walker,P023,Robot Vacuum,Home Appliances,Northern Ireland,Derry,2,363.13,0.05,689.95,449.5,240.45,Credit Card,Consumer,2025,6,Jun,Q2,34.85035147474454
ORD001421,2025-06-27,C0062,Ella White,P004,Bluetooth Speaker,Electronics,West Midlands,Coventry,1,90.11,0.0,90.11,47.18,42.93,Debit Card,Consumer,2025,6,Jun,Q2,47.64177116857174
ORD001595,2025-06-27,C0030,Oliver Walker,P012,Bookshelf,Furniture,South East,Oxford,1,175.09,0.0,175.09,103.47,71.62,Bank Transfer,Consumer,2025,6,Jun,Q2,40.90467759438003
ORD002163,2025-06-27,C0951,James Roberts,P010,Standing Desk,Furniture,East Midlands,Nottingham,2,512.88,0.05,974.47,628.32,346.15,Credit Card,Consumer,2025,6,Jun,Q2,35.521873428633
ORD002370,2025-06-27,C0119,Harry Hall,P012,Bookshelf,Furniture,South East,Southampton,2,180.08,0.05,342.15,210.86,131.29,Debit Card,Consumer,2025,6,Jun,Q2,38.372059038433434
ORD002618,2025-06-27,C0262,Grace Wright,P009,Office Chair,Furniture,Scotland,Glasgow,1,257.1,0.05,244.24,145.95,98.29,Credit Card,Consumer,2025,6,Jun,Q2,40.24320340648542
ORD002656,2025-06-27,C0219,Evie Thompson,P017,Yoga Mat,Sports,South West,Bristol,1,38.03,0.0,38.03,17.93,20.1,Credit Card,Consumer,2025,6,Jun,Q2,52.85301078096239
ORD002859,2025-06-27,C0330,Ava Edwards,P004,Bluetooth Speaker,Electronics,South East,Southampton,3,88.33,0.0,264.99,144.54,120.45,PayPal,Corporate,2025,6,Jun,Q2,45.45454545454545
ORD003493,2025-06-27,C0075,Charlie Edwards,P009,Office Chair,Furniture,Yorkshire,Leeds,1,244.31,0.1,219.88,140.11,79.77,Bank Transfer,Consumer,2025,6,Jun,Q2,36.2788793887575
ORD004549,2025-06-27,C0628,Olivia White,P005,Mechanical Keyboard,Electronics,South West,Exeter,1,118.26,0.1,106.43,63.92,42.51,Debit Card,Consumer,2025,6,Jun,Q2,39.94174574837921
ORD004793,2025-06-27,C0396,Ava Jones,P025,Toaster,Home Appliances,Yorkshire,Sheffield,1,38.9,0.1,35.01,19.81,15.2,Debit Card,Consumer,2025,6,Jun,Q2,43.416166809483
ORD005901,2025-06-27,C0518,George Green,P026,Blender,Home Appliances,Yorkshire,York,1,69.95,0.1,62.96,35.24,27.72,Credit Card,Small Business,2025,6,Jun,Q2,44.027954256670895
ORD006038,2025-06-27,C0529,Liam Walker,P029,Travel Bag,Accessories,London,London,3,105.68,0.05,301.19,160.17,141.02,Debit Card,Small Business,2025,6,Jun,Q2,46.820943590424655
ORD007251,2025-06-27,C0929,Oliver Davies,P010,Standing Desk,Furniture,West Midlands,Coventry,1,499.84,0.0,499.84,308.1,191.74,PayPal,Consumer,2025,6,Jun,Q2,38.3602752880922
ORD007325,2025-06-27,C0502,Thomas Walker,P026,Blender,Home Appliances,East of England,Ipswich,1,71.41,0.1,64.27,34.67,29.6,Credit Card,Small Business,2025,6,Jun,Q2,46.05570250505679
ORD007384,2025-06-27,C0047,Isla Davies,P009,Office Chair,Furniture,North West,Preston,2,242.88,0.05,461.47,288.06,173.41,Debit Card,Consumer,2025,6,Jun,Q2,37.57774069820356
ORD007678,2025-06-27,C0507,Sophie Jones,P025,Toaster,Home Appliances,London,London,3,39.63,0.05,112.95,58.5,54.45,PayPal,Consumer,2025,6,Jun,Q2,48.20717131474104
ORD007741,2025-06-27,C0421,Mason Wilson,P026,Blender,Home Appliances,East Midlands,Derby,1,66.43,0.1,59.79,34.95,24.84,Credit Card,Consumer,2025,6,Jun,Q2,41.54540893125941
ORD008067,2025-06-27,C0448,Liam Smith,P008,USB-C Hub,Electronics,East of England,Norwich,1,57.98,0.15,49.28,29.56,19.72,Debit Card,Consumer,2025,6,Jun,Q2,40.01623376623376
ORD008113,2025-06-27,C0299,Liam Clarke,P006,Wireless Mouse,Electronics,London,London,3,48.49,0.1,130.92,72.24,58.68,Credit Card,Small Business,2025,6,Jun,Q2,44.82126489459212
ORD008685,2025-06-27,C0600,Liam Lewis,P007,4K Monitor,Electronics,South East,Brighton,2,409.14,0.0,818.28,523.52,294.76,Credit Card,Consumer,2025,6,Jun,Q2,36.02189959427091
ORD008938,2025-06-27,C0394,Ethan Wilson,P013,Filing Cabinet,Furniture,London,London,3,138.31,0.15,352.69,246.27,106.42,PayPal,Consumer,2025,6,Jun,Q2,30.173807026000173
ORD009366,2025-06-27,C0295,Ella Edwards,P001,Laptop Pro 14,Electronics,South East,Southampton,1,997.44,0.0,997.44,728.24,269.2,PayPal,Consumer,2025,6,Jun,Q2,26.989092075713828
ORD009526,2025-06-27,C0169,Isla Clarke,P016,Training Shoes,Sports,East of England,Cambridge,1,99.01,0.0,99.01,53.03,45.98,Credit Card,Consumer,2025,6,Jun,Q2,46.43975356024643
ORD010011,2025-06-27,C0977,Muhammad Thompson,P008,USB-C Hub,Electronics,Yorkshire,York,1,59.2,0.0,59.2,29.41,29.79,Debit Card,Consumer,2025,6,Jun,Q2,50.32094594594594
ORD010496,2025-06-27,C0074,Jack Clarke,P028,Leather Wallet,Accessories,Scotland,Edinburgh,2,61.8,0.0,123.6,50.18,73.42,Debit Card,Consumer,2025,6,Jun,Q2,59.40129449838189
ORD010835,2025-06-27,C0154,Emily White,P021,Coffee Machine,Home Appliances,West Midlands,Coventry,3,195.08,0.15,497.45,341.37,156.08,Debit Card,Small Business,2025,6,Jun,Q2,31.376017690220127
ORD011007,2025-06-27,C0378,Liam Johnson,P028,Leather Wallet,Accessories,North East,Newcastle,2,60.5,0.0,121.0,50.22,70.78,Unknown,Consumer,2025,6,Jun,Q2,58.49586776859505
ORD011269,2025-06-27,C0029,Emily Jones,P026,Blender,Home Appliances,East of England,Unknown,1,67.05,0.15,56.99,35.61,21.38,Credit Card,Consumer,2025,6,Jun,Q2,37.51535357080189
ORD011441,2025-06-27,C0238,Grace Jones,P023,Robot Vacuum,Home Appliances,Scotland,Unknown,1,337.73,0.15,287.07,217.37,69.7,Debit Card,Small Business,2025,6,Jun,Q2,24.27979238513255
ORD011868,2025-06-27,C0619,Isabella Davies,P008,USB-C Hub,Electronics,London,London,5,61.43,0.0,307.15,144.85,162.3,Credit Card,Corporate,2025,6,Jun,Q2,52.84063161321831
ORD011946,2025-06-27,C0885,Emily Evans,P026,Blender,Home Appliances,London,London,5,70.26,0.0,351.3,170.05,181.25,Credit Card,Small Business,2025,6,Jun,Q2,51.594079134642755
ORD012543,2025-06-27,C0053,Leo Green,P002,Laptop Air 13,Electronics,Northern Ireland,Belfast,1,818.13,0.05,777.22,572.74,204.48,PayPal,Consumer,2025,6,Jun,Q2,26.309153135534334
ORD012968,2025-06-27,C0884,Mason Edwards,P009,Office Chair,Furniture,East Midlands,Nottingham,1,247.24,0.0,247.24,145.24,102.0,Credit Card,Small Business,2025,6,Jun,Q2,41.255460281507844
ORD013005,2025-06-27,C0502,Thomas Walker,P012,Bookshelf,Furniture,Wales,Newport,1,173.89,0.0,173.89,105.98,67.91,Credit Card,Small Business,2025,6,Jun,Q2,39.05342457875668
ORD013154,2025-06-27,C0894,Liam Edwards,P016,Training Shoes,Sports,North East,Newcastle,3,99.53,0.1,268.73,158.61,110.12,Credit Card,Corporate,2025,6,Jun,Q2,40.97793324154356
ORD013658,2025-06-27,C0112,Evie Taylor,P029,Travel Bag,Accessories,South West,Bristol,2,108.55,0.0,217.1,103.48,113.62,Credit Card,Corporate,2025,6,Jun,Q2,52.33532934131737
ORD015255,2025-06-27,C0716,Evie Johnson,P023,Robot Vacuum,Home Appliances,South East,Oxford,1,354.25,0.0,354.25,220.88,133.37,Credit Card,Consumer,2025,6,Jun,Q2,37.6485532815808
ORD015745,2025-06-27,C0023,Lily Wright,P017,Yoga Mat,Sports,East of England,Norwich,1,39.33,0.05,37.36,17.7,19.66,Credit Card,Consumer,2025,6,Jun,Q2,52.62312633832976
ORD015888,2025-06-27,C0215,James Taylor,P003,Wireless Headphones,Electronics,North West,Preston,3,151.64,0.15,386.68,253.14,133.54,Credit Card,Consumer,2025,6,Jun,Q2,34.535016033929864
ORD016185,2025-06-27,C0293,Jacob Hall,P013,Filing Cabinet,Furniture,Scotland,Glasgow,1,138.22,0.1,124.4,84.2,40.2,Debit Card,Consumer,2025,6,Jun,Q2,32.31511254019293
ORD016237,2025-06-27,C0216,Jack Hughes,P027,Backpack,Accessories,East Midlands,Leicester,1,79.52,0.05,75.54,37.53,38.01,Debit Card,Consumer,2025,6,Jun,Q2,50.317712470214445
ORD016372,2025-06-27,C0325,Sophia Hughes,P019,Fitness Tracker,Sports,South East,Southampton,3,126.0,0.0,378.0,211.8,166.2,Debit Card,Small Business,2025,6,Jun,Q2,43.96825396825397
ORD016653,2025-06-27,C0174,Ella Walker,P027,Backpack,Accessories,Yorkshire,Leeds,6,78.39,0.1,423.31,232.08,191.23,Credit Card,Small Business,2025,6,Jun,Q2,45.17493090170324
ORD016659,2025-06-27,C0816,Sophie Green,P006,Wireless Mouse,Electronics,London,London,2,50.79,0.05,96.5,47.86,48.64,Credit Card,Consumer,2025,6,Jun,Q2,50.40414507772021
ORD017904,2025-06-27,C0441,James Davies,P009,Office Chair,Furniture,Yorkshire,York,1,255.14,0.0,255.14,143.86,111.28,Credit Card,Consumer,2025,6,Jun,Q2,43.61527004781689
ORD018840,2025-06-27,C0012,Emily Brown,P002,Laptop Air 13,Electronics,South West,Exeter,4,784.63,0.15,2667.74,2259.12,408.62,Credit Card,Corporate,2025,6,Jun,Q2,15.317084873338482
ORD019026,2025-06-27,C0327,Leo Edwards,P018,Dumbbell Set,Sports,London,London,2,76.07,0.0,152.14,84.36,67.78,Credit Card,Consumer,2025,6,Jun,Q2,44.551071381622194
ORD019566,2025-06-27,C0354,Freya Thompson,P026,Blender,Home Appliances,Scotland,Edinburgh,1,70.13,0.0,70.13,36.41,33.72,Debit Card,Small Business,2025,6,Jun,Q2,48.08213318123485
ORD000649,2025-06-28,C0490,Grace Lewis,P010,Standing Desk,Furniture,Yorkshire,York,5,496.78,0.15,2111.31,1532.0,579.31,Credit Card,Small Business,2025,6,Jun,Q2,27.438415012480398
ORD000748,2025-06-28,C0865,Sophia Green,P003,Wireless Headphones,Electronics,North East,Sunderland,1,153.6,0.05,145.92,85.4,60.52,Credit Card,Corporate,2025,6,Jun,Q2,41.47478070175439
ORD000986,2025-06-28,C0211,Freya Thompson,P006,Wireless Mouse,Electronics,West Midlands,Wolverhampton,1,48.53,0.15,41.25,23.52,17.73,Credit Card,Small Business,2025,6,Jun,Q2,42.981818181818184
ORD001023,2025-06-28,C0023,Lily Wright,P021,Coffee Machine,Home Appliances,West Midlands,Wolverhampton,1,201.71,0.05,191.62,113.61,78.01,Debit Card,Consumer,2025,6,Jun,Q2,40.71078175555788
ORD001329,2025-06-28,C0046,Leo Walker,P023,Robot Vacuum,Home Appliances,London,London,4,354.03,0.0,1416.12,885.24,530.88,Debit Card,Small Business,2025,6,Jun,Q2,37.48834844504703
ORD001750,2025-06-28,C0255,Muhammad Hall,P029,Travel Bag,Accessories,East Midlands,Leicester,1,108.51,0.0,108.51,51.45,57.06,Debit Card,Small Business,2025,6,Jun,Q2,52.5850152059718
ORD001904,2025-06-28,C0416,Oliver Jones,P010,Standing Desk,Furniture,East Midlands,Nottingham,1,503.94,0.0,503.94,301.72,202.22,Credit Card,Consumer,2025,6,Jun,Q2,40.127792991229114
ORD001975,2025-06-28,C0584,Jack White,P024,Electric Kettle,Home Appliances,East of England,Ipswich,3,51.22,0.0,153.66,76.59,77.07,Credit Card,Corporate,2025,6,Jun,Q2,50.1561889886763
ORD002471,2025-06-28,C0181,Charlie Wilson,P013,Filing Cabinet,Furniture,North West,Manchester,1,136.25,0.05,129.44,84.01,45.43,Debit Card,Consumer,2025,6,Jun,Q2,35.09734239802225
ORD003600,2025-06-28,C0949,Liam Wilson,P009,Office Chair,Furniture,London,London,1,244.28,0.05,232.07,143.39,88.68,Credit Card,Small Business,2025,6,Jun,Q2,38.21260826474771
ORD003913,2025-06-28,C0822,Freya Roberts,P015,Running Shoes,Sports,West Midlands,Coventry,1,117.35,0.1,105.62,63.96,41.66,Debit Card,Consumer,2025,6,Jun,Q2,39.44328725620147
ORD004415,2025-06-28,C0796,Charlie Smith,P006,Wireless Mouse,Electronics,Northern Ireland,Belfast,1,49.93,0.0,49.93,24.37,25.56,Credit Card,Consumer,2025,6,Jun,Q2,51.19166833566994
ORD005421,2025-06-28,C0325,Sophia Hughes,P006,Wireless Mouse,Electronics,Yorkshire,Leeds,1,48.68,0.1,43.81,23.98,19.83,Credit Card,Small Business,2025,6,Jun,Q2,45.26363843871262
ORD005430,2025-06-28,C0829,Jacob Wilson,P010,Standing Desk,Furniture,London,London,1,512.52,0.0,512.52,315.35,197.17,Credit Card,Consumer,2025,6,Jun,Q2,38.47069382658238
ORD005592,2025-06-28,C0616,Olivia Hall,P012,Bookshelf,Furniture,London,London,1,183.49,0.1,165.14,104.25,60.89,Credit Card,Consumer,2025,6,Jun,Q2,36.871745185902874
ORD005779,2025-06-28,C0615,Mason Walker,P002,Laptop Air 13,Electronics,South East,Reading,3,827.64,0.15,2110.48,1656.24,454.24,Credit Card,Small Business,2025,6,Jun,Q2,21.523065842841437
ORD006474,2025-06-28,C0481,Chloe Johnson,P004,Bluetooth Speaker,Electronics,London,London,2,89.9,0.05,170.81,97.18,73.63,Credit Card,Consumer,2025,6,Jun,Q2,43.10637550494702
ORD006934,2025-06-28,C0839,Amelia Thomas,P020,Sports Backpack,Sports,North West,Liverpool,4,59.71,0.05,226.9,127.44,99.46,Bank Transfer,Consumer,2025,6,Jun,Q2,43.83428823270163
ORD007435,2025-06-28,C0613,Olivia Thomas,P024,Electric Kettle,Home Appliances,Yorkshire,Sheffield,1,48.85,0.15,41.52,24.84,16.68,Debit Card,Small Business,2025,6,Jun,Q2,40.17341040462427
ORD008345,2025-06-28,C0645,Ava Jones,P004,Bluetooth Speaker,Electronics,South West,Exeter,2,88.23,0.0,176.46,94.7,81.76,Credit Card,Small Business,2025,6,Jun,Q2,46.33344667346708
ORD008651,2025-06-28,C0760,Grace Hall,P006,Wireless Mouse,Electronics,West Midlands,Birmingham,3,48.89,0.0,146.67,71.61,75.06,Debit Card,Consumer,2025,6,Jun,Q2,51.17610963387196
