Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Customer_Segment
ORD012359,2025-08-26,C0937,Lucas Taylor,P030,Smart Watch,Accessories,London,London,3,231.67,0.0,695.01,409.98,285.03,Debit Card,Small Business
ORD012360,2025-07-19,C0726,Mia Thompson,P006,Wireless Mouse,Electronics,Scotland,Aberdeen,2,51.75,0.1,93.15,48.14,45.01,Debit Card,Consumer
ORD012361,2025-05-28,C0429,Muhammad Evans,P016,Training Shoes,Sports,East of England,Norwich,1,100.29,0.15,85.25,52.31,32.94,Debit Card,Consumer
ORD012362,2025-07-11,C0327,Leo Edwards,P002,Laptop Air 13,Electronics,London,London,1,794.03,0.1,714.63,557.18,157.45,Debit Card,Consumer
ORD012363,2025-08-20,C0461,Ava Thompson,P026,Blender,Home Appliances,South West,Bristol,2,68.79,0.05,130.7,70.38,60.32,Debit Card,Consumer
ORD012364,2025-07-15,C0136,Isla Lewis,P020,Sports Backpack,Sports,North West,Liverpool,2,60.46,0.05,114.87,61.42,53.45,Bank Transfer,Small Business
ORD012365,2025-12-30,C0623,Thomas Green,P028,Leather Wallet,Accessories,London,London,3,60.42,0.15,154.07,74.01,80.06,Credit Card,Consumer
ORD012366,2025-04-01,C0964,Muhammad White,P007,4K Monitor,Electronics,Wales,Cardiff,1,395.21,0.0,395.21,257.49,137.72,Debit Card,Consumer
ORD012367,2025-12-14,C0167,Thomas Thompson,P018,Dumbbell Set,Sports,East of England,Norwich,2,79.46,0.1,143.03,83.86,59.17,Debit Card,Consumer
ORD012368,2025-09-25,C0107,Thomas Hughes,P006,Wireless Mouse,Electronics,Scotland,Aberdeen,4,48.95,0.0,195.8,96.88,98.92,Credit Card,Small Business
ORD012369,2025-03-23,C0028,Chloe Hall,P023,Robot Vacuum,Home Appliances,South West,Exeter,1,342.61,0.1,308.35,219.83,88.52,Credit Card,Consumer
ORD012370,2025-08-31,C0754,Noah Thomas,P004,Bluetooth Speaker,Electronics,London,London,1,87.73,0.0,87.73,47.51,40.22,Credit Card,Consumer
ORD012371,2025-11-12,C0570,Ella Roberts,P016,Training Shoes,Sports,South East,Reading,1,100.44,0.1,90.4,52.6,37.8,PayPal,Corporate
ORD012372,2025-01-30,C0412,Evie Hall,P018,Dumbbell Set,Sports,East Midlands,Derby,2,82.75,0.1,148.95,84.32,64.63,PayPal,Consumer
ORD012373,2025-09-22,C0643,Freya Davies,P016,Training Shoes,Sports,London,London,2,102.22,0.0,204.44,103.42,101.02,PayPal,Consumer
ORD012374,2025-06-02,C0538,Freya Clarke,P028,Leather Wallet,Accessories,Yorkshire,Sheffield,1,59.07,0.0,59.07,24.86,34.21,Debit Card,Consumer
ORD012375,2025-09-09,C0602,James Green,P008,USB-C Hub,Electronics,North East,Middlesbrough,2,60.18,0.0,120.36,59.26,61.1,Credit Card,Consumer
ORD012376,2025-03-12,C0859,Emily White,P013,Filing Cabinet,Furniture,North East,Sunderland,2,143.06,0.15,243.2,166.96,76.24,PayPal,Small Business
ORD012377,2025-12-18,C0385,Sophie Edwards,P028,Leather Wallet,Accessories,South East,Brighton,3,60.13,0.1,162.35,74.97,87.38,Credit Card,Corporate
ORD012378,2025-11-07,C0508,Ava Taylor,P018,Dumbbell Set,Sports,Yorkshire,York,2,81.15,0.05,154.18,88.04,66.14,Debit Card,Consumer
ORD012379,2025-09-29,C0446,Ella Jones,P007,4K Monitor,Electronics,South East,Southampton,2,390.64,0.0,781.28,508.68,272.6,PayPal,Consumer
ORD012380,2025-07-09,C0670,Lucas Edwards,P027,Backpack,Accessories,North West,Preston,1,78.06,0.0,78.06,38.27,39.79,Debit Card,Consumer
ORD012381,2025-12-20,C0914,Lily Wright,P027,Backpack,Accessories,East of England,Ipswich,1,78.68,0.0,78.68,37.97,40.71,Credit Card,Consumer
ORD012382,2025-06-19,C0619,Isabella Davies,P029,Travel Bag,Accessories,Yorkshire,York,5,109.72,0.15,466.31,261.35,204.96,Credit Card,Corporate
ORD012383,2025-05-06,C0415,Thomas White,P011,Desk Lamp,Furniture,London,London,1,65.36,0.0,65.36,31.8,33.56,Credit Card,Corporate
ORD012384,2025-12-21,C0397,Mason Wilson,P003,Wireless Headphones,Electronics,Scotland,Aberdeen,1,150.04,0.1,135.04,86.83,48.21,PayPal,Consumer
ORD012385,2025-06-21,C0166,Evie Davies,P026,Blender,Home Appliances,London,London,1,70.36,0.0,70.36,35.5,34.86,Debit Card,Small Business
ORD012386,2025-05-04,C0696,George Jones,P028,Leather Wallet,Accessories,South East,Southampton,1,58.15,0.05,55.24,25.2,30.04,Credit Card,Consumer
ORD012387,2025-08-10,C0969,Emily Lewis,P018,Dumbbell Set,Sports,London,London,2,79.93,0.0,159.86,87.08,72.78,PayPal,Corporate
ORD012388,2025-02-03,C0102,Ella Jones,P020,Sports Backpack,Sports,Scotland,Edinburgh,1,58.93,0.0,58.93,31.37,27.56,PayPal,Consumer
ORD012389,2025-03-19,C0491,Oliver Wilson,P022,Air Fryer,Home Appliances,West Midlands,Coventry,1,129.77,0.1,116.79,67.8,48.99,PayPal,Consumer
ORD012390,2025-01-11,C0990,Freya Wright,P015,Running Shoes,Sports,Yorkshire,Leeds,1,116.8,0.15,99.28,64.31,34.97,Credit Card,Consumer
ORD012391,2025-09-10,C0340,Ella Green,P004,Bluetooth Speaker,Electronics,Yorkshire,Leeds,1,88.89,0.05,84.45,47.25,37.2,Debit Card,Consumer
ORD012392,2025-08-14,C0223,Olivia Thomas,P020,Sports Backpack,Sports,East Midlands,Derby,2,61.09,0.05,116.07,62.52,53.55,Debit Card,Corporate
ORD012393,2025-11-08,C0578,Freya Lewis,P013,Filing Cabinet,Furniture,North East,Sunderland,1,146.87,0.05,139.53,81.75,57.78,Credit Card,Small Business
ORD012394,2025-07-31,C0630,Amelia Walker,P013,Filing Cabinet,Furniture,West Midlands,Birmingham,2,136.11,0.1,245.0,166.54,78.46,Credit Card,Small Business
ORD012395,2025-08-07,C0400,Sophia Wright,P024,Electric Kettle,Home Appliances,East Midlands,Derby,1,50.58,0.0,50.58,25.19,25.39,Bank Transfer,Consumer
ORD012396,2025-09-28,C0699,Sophie Walker,P008,USB-C Hub,Electronics,North West,Liverpool,2,58.42,0.0,116.84,57.92,58.92,Credit Card,Consumer
ORD012397,2025-01-15,C0912,Harry Green,P007,4K Monitor,Electronics,South West,Plymouth,2,390.56,0.0,781.12,515.58,265.54,PayPal,Consumer
ORD012398,2025-01-22,C0101,Evie Clarke,P006,Wireless Mouse,Electronics,South East,Southampton,1,50.78,0.0,50.78,23.49,27.29,Credit Card,Consumer
ORD012399,2025-02-23,C0493,Muhammad Hughes,P004,Bluetooth Speaker,Electronics,South East,Southampton,4,88.22,0.05,335.24,190.16,145.08,Credit Card,Small Business
ORD012400,2025-05-13,C0283,Freya Clarke,P021,Coffee Machine,Home Appliances,East Midlands,Derby,4,197.73,0.0,790.92,449.4,341.52,Credit Card,Consumer
ORD012401,2025-03-17,C0986,Freya Thompson,P026,Blender,Home Appliances,Scotland,Aberdeen,1,67.26,0.0,67.26,34.17,33.09,Credit Card,Small Business
ORD012402,2025-03-29,C0348,Emily Hall,P009,Office Chair,Furniture,East of England,Cambridge,3,254.84,0.05,726.29,431.28,295.01,Credit Card,Consumer
ORD012403,2025-02-05,C0178,Ella Taylor,P021,Coffee Machine,Home Appliances,Scotland,Edinburgh,5,196.2,0.05,931.95,592.5,339.45,Debit Card,Corporate
ORD012404,2025-07-20,C0413,Ella Thomas,P025,Toaster,Home Appliances,East Midlands,Derby,1,38.63,0.0,38.63,19.91,18.72,PayPal,Consumer
ORD012405,2025-03-29,C0809,Freya Evans,P017,Yoga Mat,Sports,London,London,6,40.25,0.0,241.5,107.22,134.28,Debit Card,Small Business
ORD012406,2025-02-16,C0727,Oliver Jones,P012,Bookshelf,Furniture,East of England,Ipswich,1,186.63,0.0,186.63,105.75,80.88,Debit Card,Consumer
ORD012407,2025-12-03,C0975,Lucas Edwards,P028,Leather Wallet,Accessories,North West,Liverpool,1,56.67,0.1,51.0,24.98,26.02,Credit Card,Consumer
ORD012408,2025-12-18,C0471,Mason Jones,P003,Wireless Headphones,Electronics,South East,Southampton,1,144.2,0.0,144.2,85.28,58.92,PayPal,Small Business
ORD012409,2025-12-09,C0735,Lily Smith,P008,USB-C Hub,Electronics,Yorkshire,York,2,59.59,0.05,113.22,57.96,55.26,Credit Card,Consumer
ORD012410,2025-07-14,C0670,Lucas Edwards,P002,Laptop Air 13,Electronics,Scotland,Glasgow,1,778.12,0.0,778.12,562.15,215.97,Credit Card,Consumer
ORD012411,2025-11-05,C0639,Mason Wright,P019,Fitness Tracker,Sports,South East,Southampton,3,127.58,0.0,382.74,219.39,163.35,Credit Card,Consumer
ORD012412,2025-09-06,C0433,Jack Clarke,P025,Toaster,Home Appliances,North West,Manchester,1,37.78,0.0,37.78,19.96,17.82,Credit Card,Consumer
ORD012413,2025-12-26,C0823,Amelia Johnson,P030,Smart Watch,Accessories,East of England,Norwich,2,232.93,0.05,442.57,262.76,179.81,PayPal,Small Business
ORD012414,2025-11-09,C0146,Ethan Evans,P001,Laptop Pro 14,Electronics,South East,Reading,1,1008.64,0.2,806.91,722.58,84.33,Debit Card,Consumer
ORD012415,2025-04-01,C0083,Jacob Johnson,P004,Bluetooth Speaker,Electronics,East of England,Cambridge,3,86.1,0.0,258.3,146.1,112.2,Credit Card,Consumer
ORD012416,2025-01-09,C0676,Jacob Wilson,P018,Dumbbell Set,Sports,East Midlands,Leicester,4,78.73,0.1,283.43,170.2,113.23,Credit Card,Consumer
ORD012417,2025-02-09,C0601,Harry Edwards,P019,Fitness Tracker,Sports,West Midlands,Coventry,4,130.52,0.0,522.08,288.92,233.16,Credit Card,Consumer
ORD012418,2025-10-07,C0275,Lucas Wilson,P002,Laptop Air 13,Electronics,North West,Liverpool,1,790.47,0.05,750.95,551.88,199.07,Debit Card,Consumer
ORD012419,2025-10-23,C0550,Thomas Johnson,P025,Toaster,Home Appliances,South West,Plymouth,2,39.33,0.0,78.66,40.46,38.2,Debit Card,Small Business
ORD012420,2025-06-04,C0768,Grace Thomas,P006,Wireless Mouse,Electronics,South East,Southampton,1,49.19,0.1,44.27,24.16,20.11,Credit Card,Consumer
ORD012421,2025-05-17,C0504,Amelia Hall,P019,Fitness Tracker,Sports,London,London,2,125.78,0.0,251.56,143.22,108.34,Debit Card,Consumer
ORD012422,2025-04-13,C0610,Sophie Edwards,P002,Laptop Air 13,Electronics,Yorkshire,York,1,811.23,0.0,811.23,567.81,243.42,Debit Card,Consumer
ORD012423,2025-01-02,C0676,Jacob Wilson,P021,Coffee Machine,Home Appliances,South West,Exeter,2,206.2,0.15,350.54,231.9,118.64,Debit Card,Consumer
ORD012424,2025-06-22,C0649,Olivia Hughes,P016,Training Shoes,Sports,North West,Manchester,5,99.97,0.1,449.86,267.3,182.56,Credit Card,Corporate
ORD012425,2025-09-10,C0186,Harry Hughes,P023,Robot Vacuum,Home Appliances,South West,Exeter,8,361.67,0.05,2748.69,1785.52,963.17,Debit Card,Corporate
ORD012426,2025-11-03,C0058,George Edwards,P014,Office Desk,Furniture,London,London,1,329.13,0.15,279.76,190.59,89.17,Credit Card,Corporate
ORD012427,2025-05-03,C0215,James Taylor,P007,4K Monitor,Electronics,Wales,Cardiff,3,390.11,0.0,1170.33,745.2,425.13,Credit Card,Consumer
ORD012428,2025-05-12,C0612,James Wright,P008,USB-C Hub,Electronics,South West,Plymouth,1,58.27,0.15,49.53,29.65,19.88,Bank Transfer,Consumer
ORD012429,2025-12-02,C0640,Isla Johnson,P027,Backpack,Accessories,South East,Brighton,2,79.47,0.1,143.05,77.84,65.21,Debit Card,Consumer
ORD012430,2025-06-10,C0050,Harry Roberts,P029,Travel Bag,Accessories,Scotland,Glasgow,4,107.71,0.0,430.84,210.16,220.68,Credit Card,Consumer
ORD012431,2025-06-26,C0691,Noah Clarke,P015,Running Shoes,Sports,London,London,1,116.73,0.0,116.73,64.8,51.93,Credit Card,Consumer
ORD012432,2025-04-20,C0048,Mason Johnson,P017,Yoga Mat,Sports,North West,Preston,1,38.97,0.0,38.97,18.02,20.95,Credit Card,Consumer
ORD012433,2025-03-29,C0898,Oliver Green,P023,Robot Vacuum,Home Appliances,Scotland,Glasgow,4,341.03,0.1,1227.71,884.12,343.59,Debit Card,Corporate
ORD012434,2025-11-29,C0767,Jack Brown,P010,Standing Desk,Furniture,Scotland,Glasgow,2,502.97,0.1,905.35,628.04,277.31,Credit Card,Small Business
ORD012435,2025-02-14,C0572,Charlie Roberts,P002,Laptop Air 13,Electronics,West Midlands,Birmingham,2,793.91,0.0,1587.82,1135.22,452.6,Debit Card,Consumer
ORD012436,2025-01-15,C0113,Olivia Roberts,P006,Wireless Mouse,Electronics,East Midlands,Leicester,2,47.69,0.0,95.38,47.22,48.16,Debit Card,Small Business
ORD012437,2025-03-10,C0744,Lucas Brown,P001,Laptop Pro 14,Electronics,Northern Ireland,Derry,2,994.87,0.0,1989.74,1434.86,554.88,Debit Card,Consumer
ORD012438,2025-12-22,C0399,Jacob Evans,P028,Leather Wallet,Accessories,North East,Newcastle,1,59.95,0.1,53.96,24.85,29.11,Debit Card,Small Business
ORD012439,2025-07-05,C0980,Sophia Smith,P025,Toaster,Home Appliances,East Midlands,Leicester,3,38.79,0.15,98.91,59.4,39.51,Debit Card,Small Business
ORD012440,2025-04-08,C0427,Ethan Wright,P010,Standing Desk,Furniture,South West,Exeter,4,491.36,0.1,1768.9,1201.48,567.42,Credit Card,Consumer
ORD012441,2025-07-31,C0486,James Taylor,P006,Wireless Mouse,Electronics,Wales,Cardiff,1,49.61,0.0,49.61,23.84,25.77,PayPal,Small Business
ORD012442,2025-12-01,C0826,George Hall,P006,Wireless Mouse,Electronics,London,London,3,46.96,0.15,119.75,72.63,47.12,Debit Card,Consumer
ORD012443,2025-09-16,C0072,George Green,P027,Backpack,Accessories,Scotland,Glasgow,3,77.34,0.1,208.82,114.75,94.07,Debit Card,Small Business
ORD012444,2025-12-21,C0523,Ella Wilson,P003,Wireless Headphones,Electronics,West Midlands,Birmingham,2,144.46,0.0,288.92,173.38,115.54,Debit Card,Consumer
ORD012445,2025-10-02,C0294,James White,P021,Coffee Machine,Home Appliances,Yorkshire,Leeds,1,189.94,0.0,189.94,115.92,74.02,Credit Card,Consumer
ORD012446,2025-11-12,C0182,James Brown,P022,Air Fryer,Home Appliances,South East,Oxford,1,123.5,0.1,111.15,70.02,41.13,Credit Card,Small Business
ORD012447,2025-11-29,C0505,Mia Hall,P029,Travel Bag,Accessories,East of England,Cambridge,2,107.92,0.1,194.26,104.7,89.56,Credit Card,Small Business
ORD012448,2025-06-21,C0139,James Davies,P028,Leather Wallet,Accessories,Yorkshire,Leeds,3,59.42,0.15,151.52,77.04,74.48,Debit Card,Small Business
ORD012449,2025-09-03,C0725,Leo Wilson,P028,Leather Wallet,Accessories,East of England,Ipswich,3,62.24,0.1,168.05,75.36,92.69,Debit Card,Corporate
ORD012450,2025-12-15,C0514,Sophie Brown,P016,Training Shoes,Sports,South East,Oxford,1,98.99,0.1,89.09,53.9,35.19,Debit Card,Consumer
ORD012451,2025-02-20,C0278,Isabella Hughes,P017,Yoga Mat,Sports,North West,Liverpool,1,39.54,0.0,39.54,18.01,21.53,Bank Transfer,Consumer
ORD012452,2025-08-25,C0251,Emily Smith,P012,Bookshelf,Furniture,East Midlands,Derby,4,183.47,0.0,733.88,418.28,315.6,Credit Card,Small Business
ORD012453,2025-01-21,C0637,Ella White,P024,Electric Kettle,Home Appliances,Yorkshire,York,2,48.06,0.0,96.12,50.12,46.0,Debit Card,Consumer
ORD012454,2025-12-25,C0310,Ella Johnson,P008,USB-C Hub,Electronics,Northern Ireland,Derry,3,59.16,0.1,159.73,88.05,71.68,PayPal,Small Business
ORD012455,2025-02-17,C0558,Ethan White,P011,Desk Lamp,Furniture,London,London,1,69.69,0.0,69.69,32.59,37.1,Credit Card,Consumer
ORD012456,2025-07-22,C0096,Oliver Jones,P002,Laptop Air 13,Electronics,Scotland,Aberdeen,2,802.13,0.0,1604.26,1139.88,464.38,Credit Card,Small Business
ORD012457,2025-06-25,C0987,Ella Edwards,P017,Yoga Mat,Sports,Scotland,Glasgow,1,38.61,0.0,38.61,17.8,20.81,Debit Card,Consumer
ORD012458,2025-08-10,C0156,Grace Evans,P001,Laptop Pro 14,Electronics,West Midlands,Coventry,2,1017.99,0.2,1628.78,1420.1,208.68,Debit Card,Consumer
ORD012459,2025-01-31,C0417,Isabella Brown,P024,Electric Kettle,Home Appliances,South East,Reading,2,49.46,0.05,93.97,50.66,43.31,Credit Card,Consumer
ORD012460,2025-05-12,C0254,Evie Lewis,P021,Coffee Machine,Home Appliances,West Midlands,Wolverhampton,2,203.47,0.0,406.94,231.52,175.42,Credit Card,Consumer
ORD012461,2025-10-20,C0703,Harry Johnson,P006,Wireless Mouse,Electronics,South East,Brighton,1,47.7,0.0,47.7,23.94,23.76,Credit Card,Consumer
ORD012462,2025-06-25,C0098,Mia Taylor,P027,Backpack,Accessories,South East,Reading,1,77.57,0.05,73.69,38.23,35.46,Debit Card,Consumer
ORD012463,2025-06-10,C0297,Lucas Hughes,P017,Yoga Mat,Sports,Scotland,Glasgow,4,39.6,0.05,150.48,73.32,77.16,Debit Card,Small Business
ORD012464,2025-08-13,C0834,Sophie Wright,P007,4K Monitor,Electronics,London,London,2,404.26,0.05,768.09,505.2,262.89,Debit Card,Consumer
ORD012465,2025-07-27,C0688,Chloe Clarke,P024,Electric Kettle,Home Appliances,West Midlands,Birmingham,3,50.84,0.0,152.52,75.9,76.62,Credit Card,Consumer
ORD012466,2025-01-25,C0242,Olivia Hughes,P017,Yoga Mat,Sports,Northern Ireland,Belfast,5,40.72,0.1,183.24,91.2,92.04,Credit Card,Consumer
ORD012467,2025-02-05,C0321,Sophia Jones,P023,Robot Vacuum,Home Appliances,Wales,Swansea,1,335.91,0.0,335.91,215.17,120.74,Credit Card,Small Business
ORD012468,2025-10-25,C0563,Sophie Brown,P008,USB-C Hub,Electronics,East Midlands,Nottingham,1,61.87,0.1,55.68,29.16,26.52,Debit Card,Consumer
ORD012469,2025-08-11,C0158,Chloe Hall,P015,Running Shoes,Sports,Wales,Newport,1,118.83,0.05,112.89,62.67,50.22,Credit Card,Consumer
ORD012470,2025-12-27,C0313,Leo Davies,P018,Dumbbell Set,Sports,North West,Preston,1,78.73,0.2,62.98,42.27,20.71,Debit Card,Consumer
ORD012471,2025-03-29,C0567,Lily Lewis,P003,Wireless Headphones,Electronics,Wales,Cardiff,2,147.08,0.0,294.16,166.68,127.48,Debit Card,Consumer
ORD012472,2025-12-13,C0881,Sophia Wright,P010,Standing Desk,Furniture,East Midlands,Derby,1,519.11,0.1,467.2,306.26,160.94,Credit Card,Consumer
ORD012473,2025-12-30,C0252,Emily Davies,P003,Wireless Headphones,Electronics,East of England,Cambridge,1,148.83,0.0,148.83,82.84,65.99,Debit Card,Consumer
ORD012474,2025-09-22,C0636,Ethan Roberts,P005,Mechanical Keyboard,Electronics,North West,Liverpool,5,120.32,0.0,601.6,320.7,280.9,PayPal,Consumer
ORD012475,2025-12-10,C0769,Ethan Green,P019,Fitness Tracker,Sports,London,London,1,125.79,0.0,125.79,73.33,52.46,Credit Card,Consumer
ORD012476,2025-02-02,C0384,Thomas Evans,P023,Robot Vacuum,Home Appliances,London,London,1,346.64,0.15,294.64,216.85,77.79,Credit Card,Consumer
ORD012477,2025-12-31,C0959,Leo Taylor,P010,Standing Desk,Furniture,Wales,Newport,2,506.26,0.0,1012.52,622.26,390.26,Credit Card,Consumer
ORD012478,2025-05-28,C0966,Charlie Edwards,P009,Office Chair,Furniture,South East,Southampton,4,233.1,0.0,932.4,590.4,342.0,PayPal,Consumer
ORD012479,2025-09-12,C0784,Harry Walker,P024,Electric Kettle,Home Appliances,East of England,Norwich,2,48.16,0.0,96.32,49.98,46.34,Credit Card,Consumer
ORD012480,2025-09-18,C0414,Liam Hughes,P019,Fitness Tracker,Sports,London,London,4,127.77,0.1,459.97,292.32,167.65,Credit Card,Consumer
ORD012481,2025-11-05,C0580,Sophie Wright,P028,Leather Wallet,Accessories,London,London,1,60.23,0.05,57.22,24.46,32.76,Credit Card,Consumer
ORD012482,2025-07-14,C0780,Jacob Jones,P004,Bluetooth Speaker,Electronics,London,London,6,90.16,0.0,540.96,289.02,251.94,Credit Card,Small Business
ORD012483,2025-02-28,C0486,James Taylor,P013,Filing Cabinet,Furniture,London,London,3,137.97,0.0,413.91,247.44,166.47,Debit Card,Small Business
ORD012484,2025-08-02,C0065,Amelia Wright,P004,Bluetooth Speaker,Electronics,Yorkshire,Sheffield,1,90.78,0.0,90.78,48.29,42.49,Debit Card,Small Business
ORD012485,2025-07-15,C0685,Mia Davies,P021,Coffee Machine,Home Appliances,East Midlands,Derby,1,196.86,0.15,167.33,111.03,56.3,Debit Card,Consumer
ORD012486,2025-07-04,C0943,Olivia Hall,P010,Standing Desk,Furniture,Yorkshire,Leeds,3,474.09,0.05,1351.16,948.18,402.98,PayPal,Consumer
ORD012487,2025-04-22,C0673,Liam Taylor,P020,Sports Backpack,Sports,Yorkshire,York,4,60.92,0.15,207.13,124.48,82.65,Debit Card,Corporate
ORD012488,2025-09-01,C0651,Amelia Walker,P017,Yoga Mat,Sports,Northern Ireland,Derry,2,37.64,0.1,67.75,35.64,32.11,Debit Card,Consumer
ORD012489,2025-10-25,C0525,Leo Edwards,P026,Blender,Home Appliances,London,London,3,69.45,0.1,187.52,101.4,86.12,Credit Card,Consumer
ORD012490,2025-08-03,C0689,Sophie Smith,P010,Standing Desk,Furniture,London,London,1,495.9,0.0,495.9,310.94,184.96,Debit Card,Consumer
ORD012491,2025-12-11,C0644,Jack Lewis,P028,Leather Wallet,Accessories,London,London,2,59.6,0.05,113.24,49.56,63.68,Debit Card,Corporate
ORD012492,2025-02-05,C0101,Evie Clarke,P024,Electric Kettle,Home Appliances,South East,Southampton,1,48.59,0.05,46.16,25.07,21.09,Credit Card,Consumer
ORD012493,2025-08-24,C0457,Harry Brown,P008,USB-C Hub,Electronics,Yorkshire,Sheffield,4,59.14,0.05,224.73,115.84,108.89,PayPal,Consumer
ORD012494,2025-10-28,C0516,Amelia Roberts,P004,Bluetooth Speaker,Electronics,North West,Preston,1,88.35,0.0,88.35,48.33,40.02,PayPal,Consumer
ORD012495,2025-06-24,C0909,Sophia Roberts,P006,Wireless Mouse,Electronics,London,London,2,48.18,0.0,96.36,48.66,47.7,Credit Card,Small Business
ORD012496,2025-01-26,C0911,Chloe Davies,P005,Mechanical Keyboard,Electronics,South East,Southampton,1,120.02,0.05,114.02,63.66,50.36,Credit Card,Small Business
ORD012497,2025-12-03,C0106,Amelia Wilson,P006,Wireless Mouse,Electronics,South West,Exeter,3,48.75,0.1,131.62,73.62,58.0,Credit Card,Consumer
ORD012498,2025-03-16,C0143,Oliver Edwards,P005,Mechanical Keyboard,Electronics,North West,Liverpool,1,114.01,0.05,108.31,66.67,41.64,Debit Card,Consumer
ORD012499,2025-10-15,C0205,James Wright,P009,Office Chair,Furniture,North West,Manchester,1,252.11,0.1,226.9,144.72,82.18,Credit Card,Consumer
ORD012500,2025-11-20,C0660,Freya Walker,P020,Sports Backpack,Sports,South West,Exeter,2,56.34,0.1,101.41,61.02,40.39,PayPal,Corporate
ORD012501,2025-07-26,C0880,Leo Roberts,P004,Bluetooth Speaker,Electronics,South East,Brighton,1,90.2,0.0,90.2,46.43,43.77,Debit Card,Consumer
ORD012502,2025-09-08,C0077,Isla Wright,P024,Electric Kettle,Home Appliances,East of England,Ipswich,2,51.31,0.05,97.49,49.0,48.49,Bank Transfer,Consumer
ORD012503,2025-03-08,C0158,Chloe Hall,P021,Coffee Machine,Home Appliances,Yorkshire,York,1,203.59,0.0,203.59,114.92,88.67,Debit Card,Consumer
ORD012504,2025-10-30,C0130,Lily Wright,P023,Robot Vacuum,Home Appliances,North East,Newcastle,1,344.08,0.05,326.88,215.15,111.73,Debit Card,Consumer
ORD012505,2025-09-15,C0526,Grace Clarke,P025,Toaster,Home Appliances,South East,Oxford,1,38.42,0.1,34.58,19.95,14.63,Credit Card,Consumer
ORD012506,2025-09-28,C0168,James Roberts,P030,Smart Watch,Accessories,Scotland,Aberdeen,1,224.43,0.0,224.43,132.68,91.75,Credit Card,Consumer
